timestamp,label,attack_tag,attack_segment_id,signal_name,anomaly_score,final_threshold,prediction,trust_score,ips_mode,vehicle_speed,vehicle_steering,source_path
1771685797.794871,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685797.914361,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.0190551,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.131423,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.238154,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.3388228,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.452658,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.55613,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.66891,0,normal,,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.7689338,1,speed,1,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.87632,1,speed,1,speed,0.0,0.6708333333333334,0,1.0,OFF,30.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685798.9887218,1,speed,1,speed,0.8,0.6708333333333334,1,0.9199999999999999,OFF,35.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.1018329,1,speed,1,speed,0.8,0.6708333333333334,1,0.8399999999999999,OFF,40.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.213105,1,speed,1,speed,0.8,0.6708333333333334,1,0.7599999999999998,SOFT_LIMIT,40.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.313875,1,speed,1,speed,0.8,0.6708333333333334,1,0.6799999999999997,SAFE_MODE,35.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.413661,1,speed,1,speed,0.8,0.6708333333333334,1,0.5999999999999996,SAFE_MODE,35.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.524499,1,speed,1,speed,0.8,0.6708333333333334,1,0.5199999999999996,SAFE_MODE,35.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.63165,1,speed,1,speed,0.8,0.6708333333333334,1,0.43999999999999956,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.752126,1,speed,1,speed,0.8,0.6708333333333334,1,0.35999999999999954,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
1771685799.851323,1,speed,1,speed,0.8,0.6708333333333334,1,0.2799999999999995,CRITICAL,25.0,0.0,evaluation_data/20260221_202623_002_codex_eval.jsonl
